token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	PSB005	0	0	0	>okay<	okay	_	_	_	_	_	linguistic	_	none	_	Begin=0.56|End=0.978	_	Fast=0-4(0)	_	_
1-0	PSB005	1	1	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=1.33	_	_	_	_
1-1	PSB005	1	1	1	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	PSB005	1	1	2	stavi	stavi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	PSB005	1	1	3	dicendo	dicendo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	PSB005	1	1	4	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	PSB005	1	1	5	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	PSB005	1	1	6	qui	qui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	PSB005	1	1	7	da	da	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	PSB005	1	1	8	undici	undici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	PSB005	1	1	9	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	PSB005	1	1	10	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-11	PSB005	1	1	11	fai	fai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-12	PSB005	1	1	12	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-13	PSB005	1	1	13	lavoro?	lavoro	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=4.657	_	_	_	_
2-0	PSB041	2	2	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=4.78|End=5.128	_	_	_	_
3-0	PSB005	3	3	0	[eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=6.7	_	_	_	0-2(0)
3-1	PSB005	3	3	1	>no	no	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	0-2(0)
3-2	PSB005	3	3	2	no<	no	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-2(0)	_	0-2(0)
3-3	PSB005	3	3	3	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-2(0)	_	0-2(0)
3-4	PSB005	3	3	4	non]	non	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	Slow=0-3(0)	_	0-3(0)
3-5	PSB005	3	3	5	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
3-6	PSB005	3	3	6	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-2(0)	_	_
3-7	PSB005	3	3	7	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-3(0)	_	_
3-8	PSB005	3	3	8	fa	fa	_	_	_	_	_	linguistic	_	none	_	_	_	Slow=0-2(0)	_	_
